Frame,Point,x,y
55.0,2.0,616.22,273.963
55.0,3.0,601.977,345.244
55.0,4.0,561.473,357.147
55.0,5.0,697.133,266.714
55.0,6.0,730.337,311.93
55.0,7.0,735.145,328.525
55.0,8.0,656.704,423.605
55.0,9.0,630.444,421.318
55.0,10.0,599.719,516.33
55.0,11.0,644.76,623.377
55.0,12.0,692.192,423.619
55.0,13.0,692.333,537.726
55.0,14.0,699.394,635.165
55.0,15.0,637.521,200.335
55.0,16.0,654.311,200.187
55.0,17.0,630.525,216.863
55.0,18.0,670.945,214.408
55.0,19.0,659.111,656.66
55.0,20.0,675.701,651.862
55.0,21.0,701.781,640.015
55.0,22.0,630.434,659.048
55.0,23.0,618.716,654.328
55.0,24.0,658.983,635.18
55.0,25.0,627.885,217.467
55.0,26.0,646.035,235.617
55.0,27.0,665.519,218.268
55.0,28.0,628.952,202.253
55.0,29.0,635.091,191.042
55.0,30.0,639.629,194.779
55.0,31.0,646.035,197.715
55.0,32.0,652.708,196.915
55.0,33.0,658.847,199.851
55.0,34.0,638.027,223.072
55.0,35.0,644.433,219.335
55.0,36.0,652.975,222.538
55.0,37.0,644.967,226.008
55.0,38.0,636.426,205.723
55.0,39.0,652.441,204.655
55.0,40.0,729.528,318.978
55.0,41.0,727.47,327.416
55.0,42.0,737.554,342.439
55.0,43.0,736.525,339.352
55.0,44.0,742.288,337.705
55.0,45.0,739.612,316.92
55.0,46.0,736.114,338.94
55.0,47.0,738.377,340.175
55.0,48.0,742.699,339.558
55.0,49.0,744.757,322.477
55.0,50.0,738.789,329.885
55.0,51.0,745.375,332.972
55.0,52.0,742.699,338.734
55.0,53.0,746.198,322.682
55.0,54.0,741.053,330.708
55.0,55.0,742.905,334.824
55.0,56.0,743.728,339.352
55.0,57.0,739.201,316.303
55.0,58.0,747.227,329.474
55.0,59.0,740.641,342.439
55.0,60.0,743.728,339.352
55.0,61.0,563.306,359.475
55.0,62.0,564.373,356.542
55.0,63.0,550.24,352.009
55.0,64.0,551.307,357.875
55.0,65.0,554.773,366.142
55.0,66.0,554.773,361.875
55.0,67.0,556.106,363.742
55.0,68.0,555.84,360.809
55.0,69.0,553.707,367.208
55.0,70.0,553.44,361.875
55.0,71.0,559.306,362.142
55.0,72.0,555.04,375.475
55.0,73.0,555.573,366.408
55.0,74.0,553.173,361.608
55.0,75.0,556.906,362.675
55.0,76.0,555.04,362.675
55.0,77.0,555.307,370.675
55.0,78.0,553.44,361.875
55.0,79.0,553.44,362.142
55.0,80.0,553.173,361.875
55.0,81.0,553.707,362.408
56.0,0.0,640.04,212.073
56.0,1.0,654.339,273.786
56.0,2.0,616.125,273.99
56.0,3.0,601.925,347.626
56.0,4.0,563.966,385.572
56.0,5.0,694.787,266.798
56.0,6.0,732.772,330.918
56.0,7.0,697.088,364.181
56.0,8.0,656.67,423.596
56.0,9.0,628.142,421.303
56.0,10.0,599.648,518.696
56.0,11.0,649.515,621.043
56.0,12.0,689.966,423.643
56.0,13.0,694.706,535.378
56.0,14.0,704.164,637.617
56.0,15.0,635.22,202.555
56.0,16.0,654.15,200.201
56.0,17.0,625.724,216.882
56.0,18.0,670.805,214.417
56.0,19.0,699.417,666.116
56.0,20.0,713.711,659.108
56.0,21.0,699.445,644.789
56.0,22.0,635.152,659.018
56.0,23.0,623.343,654.267
56.0,24.0,661.355,632.836
56.0,25.0,624.147,215.987
56.0,26.0,643.571,235.125
56.0,27.0,663.852,216.558
56.0,28.0,625.289,201.133
56.0,29.0,632.145,191.992
56.0,30.0,636.715,197.42
56.0,31.0,643.0,197.991
56.0,32.0,649.855,196.848
56.0,33.0,656.711,199.99
56.0,34.0,636.43,223.413
56.0,35.0,642.143,218.843
56.0,36.0,650.141,222.271
56.0,37.0,643.0,225.699
56.0,38.0,633.287,205.132
56.0,39.0,649.855,204.846
56.0,40.0,696.248,391.836
56.0,41.0,686.953,365.316
56.0,42.0,704.724,394.57
56.0,43.0,700.623,390.742
56.0,44.0,701.716,361.762
56.0,45.0,697.889,365.042
56.0,46.0,700.349,364.769
56.0,47.0,699.803,364.496
56.0,48.0,700.623,363.675
56.0,49.0,692.694,377.345
56.0,50.0,694.061,373.791
56.0,51.0,700.623,392.929
56.0,52.0,700.623,363.949
56.0,53.0,701.99,392.109
56.0,54.0,692.968,375.158
56.0,55.0,695.702,392.929
56.0,56.0,680.118,394.023
56.0,57.0,703.904,393.203
56.0,58.0,703.904,394.296
56.0,59.0,703.904,394.023
56.0,60.0,680.118,394.023
56.0,61.0,554.466,387.365
56.0,62.0,553.366,393.968
56.0,63.0,557.768,393.417
56.0,64.0,557.492,393.968
56.0,65.0,565.195,384.614
56.0,66.0,565.471,381.863
56.0,67.0,563.27,382.963
56.0,68.0,567.121,387.365
56.0,69.0,565.746,387.915
56.0,70.0,561.619,382.688
56.0,71.0,559.143,383.238
56.0,72.0,568.497,387.915
56.0,73.0,566.846,388.19
56.0,74.0,561.344,382.413
56.0,75.0,558.868,383.514
56.0,76.0,568.772,388.466
56.0,77.0,569.597,387.915
56.0,78.0,556.667,394.518
56.0,79.0,556.942,394.793
56.0,80.0,567.396,410.199
56.0,81.0,569.322,388.19
57.0,0.0,637.665,214.385
57.0,1.0,654.288,273.88
57.0,2.0,613.782,276.237
57.0,3.0,597.188,342.862
57.0,4.0,568.693,392.77
57.0,5.0,694.708,269.18
57.0,6.0,730.245,330.932
57.0,7.0,711.359,352.324
57.0,8.0,658.982,425.987
57.0,9.0,630.484,425.962
57.0,10.0,599.591,521.216
57.0,11.0,654.233,628.104
57.0,12.0,692.299,426.035
57.0,13.0,694.818,540.068
57.0,14.0,706.573,637.692
57.0,15.0,632.874,202.636
57.0,16.0,651.815,200.28
57.0,17.0,621.014,216.912
57.0,18.0,663.788,214.44
57.0,19.0,697.134,668.5
57.0,20.0,713.659,663.736
57.0,21.0,701.84,647.151
57.0,22.0,632.793,659.109
57.0,23.0,623.394,654.353
57.0,24.0,668.531,635.288
57.0,25.0,622.476,216.814
57.0,26.0,642.186,235.135
57.0,27.0,660.23,216.814
57.0,28.0,623.309,200.99
57.0,29.0,629.416,191.552
57.0,30.0,635.246,194.883
57.0,31.0,640.798,197.381
57.0,32.0,647.183,196.826
57.0,33.0,653.568,199.325
57.0,34.0,634.136,223.754
57.0,35.0,640.243,219.59
57.0,36.0,648.848,222.643
57.0,37.0,640.798,226.807
57.0,38.0,631.36,205.987
57.0,39.0,646.905,204.321
57.0,40.0,698.854,384.998
57.0,41.0,703.82,358.077
57.0,42.0,703.559,348.929
57.0,43.0,703.036,347.623
57.0,44.0,702.775,347.623
57.0,45.0,702.252,345.532
57.0,46.0,704.343,347.623
57.0,47.0,704.343,364.35
57.0,48.0,703.036,372.975
57.0,49.0,696.502,368.793
57.0,50.0,702.252,370.361
57.0,51.0,703.559,370.884
57.0,52.0,704.343,374.543
57.0,53.0,700.684,372.975
57.0,54.0,702.514,371.146
57.0,55.0,710.355,369.055
57.0,56.0,710.355,377.418
57.0,57.0,706.695,376.896
57.0,58.0,711.139,368.532
57.0,59.0,714.536,376.896
57.0,60.0,711.139,378.464
57.0,61.0,562.312,402.691
57.0,62.0,569.113,408.232
57.0,63.0,568.609,411.255
57.0,64.0,571.883,419.567
57.0,65.0,557.274,422.086
57.0,66.0,566.342,417.3
57.0,67.0,558.534,421.078
57.0,68.0,558.534,418.307
57.0,69.0,557.274,422.338
57.0,70.0,563.32,423.345
57.0,71.0,560.549,423.849
57.0,72.0,557.023,424.856
57.0,73.0,559.541,422.841
57.0,74.0,562.816,428.635
57.0,75.0,558.786,427.375
57.0,76.0,559.038,428.635
57.0,77.0,561.808,431.405
57.0,78.0,562.816,430.901
57.0,79.0,566.594,433.924
57.0,80.0,562.564,433.168
57.0,81.0,562.06,432.413
58.0,0.0,637.629,212.089
58.0,1.0,654.236,273.9
58.0,2.0,611.476,276.333
58.0,3.0,590.064,347.538
58.0,4.0,580.518,406.971
58.0,5.0,694.657,269.097
58.0,6.0,718.5,330.959
58.0,7.0,706.533,369.01
58.0,8.0,659.004,423.584
58.0,9.0,632.782,423.601
58.0,10.0,599.575,521.079
58.0,11.0,649.51,628.124
58.0,12.0,692.327,423.591
58.0,13.0,694.822,537.775
58.0,14.0,706.585,640.006
58.0,15.0,632.774,202.623
58.0,16.0,649.53,200.247
58.0,17.0,620.972,219.143
58.0,18.0,661.414,214.458
58.0,19.0,699.423,668.54
58.0,20.0,713.669,663.772
58.0,21.0,704.179,651.862
58.0,22.0,630.505,659.049
58.0,23.0,623.362,654.341
58.0,24.0,659.099,635.285
58.0,25.0,620.534,216.615
58.0,26.0,640.862,234.504
58.0,27.0,659.022,215.531
58.0,28.0,621.618,201.437
58.0,29.0,626.497,197.914
58.0,30.0,632.731,198.727
58.0,31.0,639.236,197.642
58.0,32.0,645.741,196.287
58.0,33.0,652.246,199.269
58.0,34.0,633.002,223.392
58.0,35.0,639.236,219.326
58.0,36.0,647.096,221.765
58.0,37.0,639.507,225.56
58.0,38.0,628.936,205.232
58.0,39.0,645.741,203.876
58.0,40.0,710.853,352.138
58.0,41.0,705.016,393.484
58.0,42.0,706.475,384.972
58.0,43.0,705.746,384.242
58.0,44.0,706.475,382.053
58.0,45.0,689.207,368.676
58.0,46.0,707.691,380.351
58.0,47.0,707.934,380.351
58.0,48.0,707.205,380.107
58.0,49.0,690.18,368.676
58.0,50.0,710.367,366.731
58.0,51.0,710.123,372.568
58.0,52.0,706.475,380.107
58.0,53.0,703.8,380.107
58.0,54.0,697.476,379.135
58.0,55.0,703.8,378.405
58.0,56.0,705.502,378.648
58.0,57.0,704.043,380.594
58.0,58.0,707.448,379.864
58.0,59.0,707.448,379.135
58.0,60.0,705.746,378.648
58.0,61.0,580.64,412.126
58.0,62.0,585.005,420.582
58.0,63.0,594.279,437.221
58.0,64.0,589.369,447.859
58.0,65.0,586.914,447.586
58.0,66.0,582.823,444.859
58.0,67.0,579.004,446.768
58.0,68.0,579.549,447.859
58.0,69.0,584.459,446.223
58.0,70.0,579.004,441.585
58.0,71.0,577.913,444.04
58.0,72.0,577.913,446.495
58.0,73.0,577.64,444.859
58.0,74.0,574.64,440.767
58.0,75.0,576.003,443.222
58.0,76.0,576.822,442.677
58.0,77.0,576.549,444.586
58.0,78.0,571.639,440.767
58.0,79.0,574.912,446.223
58.0,80.0,576.003,445.95
58.0,81.0,576.276,444.859
59.0,0.0,637.532,209.709
59.0,1.0,654.155,271.547
59.0,2.0,609.103,273.991
59.0,3.0,587.736,347.543
59.0,4.0,597.09,406.997
59.0,5.0,694.623,262.056
59.0,6.0,713.649,333.32
59.0,7.0,692.341,397.5
59.0,8.0,656.693,414.156
59.0,9.0,630.479,414.205
59.0,10.0,599.569,518.766
59.0,11.0,651.899,625.74
59.0,12.0,689.969,414.121
59.0,13.0,694.689,535.41
59.0,14.0,708.897,637.599
59.0,15.0,628.132,200.316
59.0,16.0,647.129,200.143
59.0,17.0,618.655,216.818
59.0,18.0,659.068,209.746
59.0,19.0,706.535,663.799
59.0,20.0,716.116,659.034
59.0,21.0,706.521,647.087
59.0,22.0,632.779,659.02
59.0,23.0,621.053,654.269
59.0,24.0,663.817,635.217
59.0,25.0,619.632,214.986
59.0,26.0,639.109,232.793
59.0,27.0,657.473,214.429
59.0,28.0,619.91,198.569
59.0,29.0,626.032,196.343
59.0,30.0,631.04,196.9
59.0,31.0,637.161,196.343
59.0,32.0,644.117,194.396
59.0,33.0,650.517,196.9
59.0,34.0,631.318,221.385
59.0,35.0,637.161,216.933
59.0,36.0,645.509,220.272
59.0,37.0,637.718,223.611
59.0,38.0,628.536,202.743
59.0,39.0,644.117,202.186
59.0,40.0,688.893,394.147
59.0,41.0,677.867,399.66
59.0,42.0,664.912,406.826
59.0,43.0,668.219,417.301
59.0,44.0,671.527,437.147
59.0,45.0,671.251,417.301
59.0,46.0,668.771,433.013
59.0,47.0,668.771,439.904
59.0,48.0,668.771,445.141
59.0,49.0,680.072,418.679
59.0,50.0,677.591,434.942
59.0,51.0,675.662,443.211
59.0,52.0,675.386,446.519
59.0,53.0,687.239,419.506
59.0,54.0,685.309,433.564
59.0,55.0,683.104,442.109
59.0,56.0,680.623,446.244
59.0,57.0,693.303,420.333
59.0,58.0,691.649,430.807
59.0,59.0,691.373,435.493
59.0,60.0,690.822,439.904
59.0,61.0,595.963,411.725
59.0,62.0,601.301,426.617
59.0,63.0,608.326,439.542
59.0,64.0,609.45,440.385
59.0,65.0,617.317,443.476
59.0,66.0,593.715,442.352
59.0,67.0,593.715,443.757
59.0,68.0,593.434,445.162
59.0,69.0,585.285,434.484
59.0,70.0,593.153,441.79
59.0,71.0,590.905,442.914
59.0,72.0,588.938,443.195
59.0,73.0,592.029,445.724
59.0,74.0,594.277,443.476
59.0,75.0,589.5,443.476
59.0,76.0,587.814,443.476
59.0,77.0,586.69,438.418
59.0,78.0,590.905,444.6
59.0,79.0,590.062,445.443
59.0,80.0,587.252,443.195
59.0,81.0,585.847,444.319
60.0,0.0,635.335,205.003
60.0,1.0,651.846,269.087
60.0,2.0,602.023,273.782
60.0,3.0,599.495,347.519
60.0,4.0,604.333,402.3
60.0,5.0,694.595,259.637
60.0,6.0,711.252,338.072
60.0,7.0,689.922,409.324
60.0,8.0,659.01,414.144
60.0,9.0,632.821,414.134
60.0,10.0,604.311,518.798
60.0,11.0,654.178,632.848
60.0,12.0,692.312,416.501
60.0,13.0,694.677,535.369
60.0,14.0,708.983,637.665
60.0,15.0,625.739,200.208
60.0,16.0,642.442,197.858
60.0,17.0,618.509,214.455
60.0,18.0,658.981,204.956
60.0,19.0,711.24,663.805
60.0,20.0,723.173,658.983
60.0,21.0,706.584,649.504
60.0,22.0,625.752,663.812
60.0,23.0,618.685,656.613
60.0,24.0,666.179,637.668
60.0,25.0,616.079,213.598
60.0,26.0,635.205,231.615
60.0,27.0,656.549,214.152
60.0,28.0,620.514,189.206
60.0,29.0,624.672,191.146
60.0,30.0,629.661,194.472
60.0,31.0,636.314,194.195
60.0,32.0,643.521,193.363
60.0,33.0,649.619,196.135
60.0,34.0,628.83,220.251
60.0,35.0,635.482,215.816
60.0,36.0,643.244,218.587
60.0,37.0,635.482,223.022
60.0,38.0,626.89,198.076
60.0,39.0,643.521,201.125
60.0,40.0,681.67,410.403
60.0,41.0,669.846,412.829
60.0,42.0,660.448,417.073
60.0,43.0,661.358,425.562
60.0,44.0,662.267,426.168
60.0,45.0,667.421,435.263
60.0,46.0,664.693,443.448
60.0,47.0,663.48,448.905
60.0,48.0,662.57,454.059
60.0,49.0,675.0,436.172
60.0,50.0,674.091,445.874
60.0,51.0,672.878,452.543
60.0,52.0,671.969,458.0
60.0,53.0,681.973,435.263
60.0,54.0,680.457,444.055
60.0,55.0,679.548,451.027
60.0,56.0,678.335,456.484
60.0,57.0,689.249,433.747
60.0,58.0,688.643,441.629
60.0,59.0,688.339,446.48
60.0,60.0,686.824,452.543
60.0,61.0,603.223,407.386
60.0,62.0,600.787,418.483
60.0,63.0,632.995,426.332
60.0,64.0,594.561,429.31
60.0,65.0,595.915,442.301
60.0,66.0,598.351,426.062
60.0,67.0,596.185,430.122
60.0,68.0,595.373,438.241
60.0,69.0,595.644,428.768
60.0,70.0,598.621,427.686
60.0,71.0,595.103,435.535
60.0,72.0,595.373,438.512
60.0,73.0,595.915,444.467
60.0,74.0,598.351,427.956
60.0,75.0,594.561,435.535
60.0,76.0,594.02,435.805
60.0,77.0,593.479,444.737
60.0,78.0,594.832,426.062
60.0,79.0,592.937,429.58
60.0,80.0,595.103,430.122
60.0,81.0,592.667,445.279
61.0,0.0,635.277,204.918
61.0,1.0,649.502,264.345
61.0,2.0,599.689,269.159
61.0,3.0,611.45,345.148
61.0,4.0,616.32,390.431
61.0,5.0,692.352,257.385
61.0,6.0,708.898,345.15
61.0,7.0,687.482,409.462
61.0,8.0,656.778,416.549
61.0,9.0,632.822,416.537
61.0,10.0,618.649,523.547
61.0,11.0,654.316,637.55
61.0,12.0,692.251,418.897
61.0,13.0,694.719,537.781
61.0,14.0,711.357,637.718
61.0,15.0,623.422,200.087
61.0,16.0,642.402,197.855
61.0,17.0,616.249,209.747
61.0,18.0,656.693,207.31
61.0,19.0,697.039,663.754
61.0,20.0,713.698,659.095
61.0,21.0,713.654,649.512
61.0,22.0,618.625,666.118
61.0,23.0,618.518,656.633
61.0,24.0,668.522,649.553
61.0,25.0,614.185,210.786
61.0,26.0,634.0,231.144
61.0,27.0,655.444,214.586
61.0,28.0,618.8,195.857
61.0,29.0,624.771,193.414
61.0,30.0,631.286,194.5
61.0,31.0,636.715,194.229
61.0,32.0,644.586,193.414
61.0,33.0,651.101,197.486
61.0,34.0,627.486,219.201
61.0,35.0,634.272,216.215
61.0,36.0,641.329,219.472
61.0,37.0,634.0,222.458
61.0,38.0,625.586,201.557
61.0,39.0,642.686,201.829
61.0,40.0,682.38,414.631
61.0,41.0,688.605,423.804
61.0,42.0,658.135,431.012
61.0,43.0,658.135,437.893
61.0,44.0,660.756,439.531
61.0,45.0,657.807,425.443
61.0,46.0,657.807,433.633
61.0,47.0,660.101,436.91
61.0,48.0,672.223,436.582
61.0,49.0,668.292,430.357
61.0,50.0,666.653,437.237
61.0,51.0,671.568,448.05
61.0,52.0,672.551,435.599
61.0,53.0,674.844,434.944
61.0,54.0,676.482,439.531
61.0,55.0,674.189,450.343
61.0,56.0,674.189,458.206
61.0,57.0,683.691,435.272
61.0,58.0,683.035,444.446
61.0,59.0,682.38,450.015
61.0,60.0,682.052,455.585
61.0,61.0,623.85,398.322
61.0,62.0,619.901,409.041
61.0,63.0,605.515,408.477
61.0,64.0,599.309,419.196
61.0,65.0,597.334,429.069
61.0,66.0,609.746,407.067
61.0,67.0,597.617,418.068
61.0,68.0,596.77,433.019
61.0,69.0,602.13,428.787
61.0,70.0,608.054,406.785
61.0,71.0,604.951,430.48
61.0,72.0,606.643,433.301
61.0,73.0,607.489,434.429
61.0,74.0,623.286,408.195
61.0,75.0,611.157,424.556
61.0,76.0,607.207,432.454
61.0,77.0,611.721,431.89
61.0,78.0,609.746,425.402
61.0,79.0,607.772,433.019
61.0,80.0,608.9,433.301
61.0,81.0,612.003,430.48
62.0,0.0,635.271,202.641
62.0,1.0,647.164,261.997
62.0,2.0,599.628,266.773
62.0,3.0,616.176,342.804
62.0,4.0,637.561,395.12
62.0,5.0,692.298,257.385
62.0,6.0,708.923,340.421
62.0,7.0,680.383,409.415
62.0,8.0,659.1,411.756
62.0,9.0,635.197,411.798
62.0,10.0,637.572,528.326
62.0,11.0,654.168,639.98
62.0,12.0,692.305,411.788
62.0,13.0,694.74,530.688
62.0,14.0,713.706,637.632
62.0,15.0,623.422,197.868
62.0,16.0,642.42,197.883
62.0,17.0,616.112,207.363
62.0,18.0,656.624,212.015
62.0,19.0,697.087,659.056
62.0,20.0,713.692,656.749
62.0,21.0,718.434,647.128
62.0,22.0,618.709,663.752
62.0,23.0,616.32,656.619
62.0,24.0,659.114,654.299
62.0,25.0,614.119,213.295
62.0,26.0,631.968,231.414
62.0,27.0,652.791,216.54
62.0,28.0,618.446,194.905
62.0,29.0,624.666,193.012
62.0,30.0,631.156,194.364
62.0,31.0,638.188,194.634
62.0,32.0,645.219,194.905
62.0,33.0,650.628,198.961
62.0,34.0,625.747,218.974
62.0,35.0,633.049,215.729
62.0,36.0,639.54,220.596
62.0,37.0,632.238,222.49
62.0,38.0,626.018,201.125
62.0,39.0,642.515,203.018
62.0,40.0,701.41,432.494
62.0,41.0,659.159,418.825
62.0,42.0,654.189,438.086
62.0,43.0,669.411,438.086
62.0,44.0,669.722,459.832
62.0,45.0,670.343,436.843
62.0,46.0,675.935,434.669
62.0,47.0,670.654,457.658
62.0,48.0,668.479,460.764
62.0,49.0,669.722,438.397
62.0,50.0,670.343,449.27
62.0,51.0,673.761,455.172
62.0,52.0,676.557,455.483
62.0,53.0,667.237,442.125
62.0,54.0,672.207,450.823
62.0,55.0,674.071,451.445
62.0,56.0,675.314,455.483
62.0,57.0,681.216,441.814
62.0,58.0,671.897,459.832
62.0,59.0,672.207,460.143
62.0,60.0,670.965,461.386
62.0,61.0,624.637,400.396
62.0,62.0,644.332,427.228
62.0,63.0,661.459,419.521
62.0,64.0,661.745,419.521
62.0,65.0,662.03,425.515
62.0,66.0,663.457,419.235
62.0,67.0,663.457,420.377
62.0,68.0,665.455,436.648
62.0,69.0,665.455,438.075
62.0,70.0,661.459,420.092
62.0,71.0,668.024,436.077
62.0,72.0,664.314,436.648
62.0,73.0,665.455,438.075
62.0,74.0,656.607,434.079
62.0,75.0,667.739,437.504
62.0,76.0,666.597,437.789
62.0,77.0,667.168,438.075
62.0,78.0,654.894,436.077
62.0,79.0,665.741,438.36
62.0,80.0,665.741,438.36
62.0,81.0,666.312,438.36
63.0,0.0,635.331,202.66
63.0,1.0,649.458,262.066
63.0,2.0,599.621,266.746
63.0,3.0,599.722,338.127
63.0,4.0,632.848,352.239
63.0,5.0,692.329,259.667
63.0,6.0,711.266,345.224
63.0,7.0,687.573,411.747
63.0,8.0,666.124,411.779
63.0,9.0,635.354,411.81
63.0,10.0,640.042,525.854
63.0,11.0,651.838,640.016
63.0,12.0,694.642,411.795
63.0,13.0,697.093,525.908
63.0,14.0,713.828,637.591
63.0,15.0,628.078,197.85
63.0,16.0,647.112,200.093
63.0,17.0,616.107,207.326
63.0,18.0,656.661,214.414
63.0,19.0,711.236,659.023
63.0,20.0,725.603,656.697
63.0,21.0,716.132,644.734
63.0,22.0,621.058,663.735
63.0,23.0,618.537,656.666
63.0,24.0,656.743,656.537
63.0,25.0,613.96,213.523
63.0,26.0,631.423,230.714
63.0,27.0,652.981,217.889
63.0,28.0,620.508,192.784
63.0,29.0,628.422,188.691
63.0,30.0,633.607,193.057
63.0,31.0,639.883,195.513
63.0,32.0,646.432,196.059
63.0,33.0,652.162,200.425
63.0,34.0,626.239,219.253
63.0,35.0,633.334,215.433
63.0,36.0,639.883,221.436
63.0,37.0,633.061,222.527
63.0,38.0,626.785,198.787
63.0,39.0,643.976,203.972
63.0,40.0,683.611,416.02
63.0,41.0,665.609,419.877
63.0,42.0,657.894,436.915
63.0,43.0,658.216,439.165
63.0,44.0,658.537,438.522
63.0,45.0,676.218,439.808
63.0,46.0,674.932,453.309
63.0,47.0,673.967,461.024
63.0,48.0,673.646,465.846
63.0,49.0,684.254,438.2
63.0,50.0,681.361,446.88
63.0,51.0,678.146,457.488
63.0,52.0,675.896,460.702
63.0,53.0,690.683,435.95
63.0,54.0,686.183,444.951
63.0,55.0,681.039,450.416
63.0,56.0,678.146,455.559
63.0,57.0,694.862,433.378
63.0,58.0,692.29,437.557
63.0,59.0,688.433,438.2
63.0,60.0,679.111,443.022
63.0,61.0,646.399,338.305
63.0,62.0,626.236,346.684
63.0,63.0,626.497,348.517
63.0,64.0,633.306,347.732
63.0,65.0,636.186,349.303
63.0,66.0,649.279,343.542
63.0,67.0,650.588,346.946
63.0,68.0,633.568,349.565
63.0,69.0,638.019,349.303
63.0,70.0,654.778,351.136
63.0,71.0,656.087,355.587
63.0,72.0,651.636,358.992
63.0,73.0,647.708,356.111
63.0,74.0,649.017,344.066
63.0,75.0,654.778,358.468
63.0,76.0,652.945,359.253
63.0,77.0,647.708,356.635
63.0,78.0,648.755,344.066
63.0,79.0,652.945,360.825
63.0,80.0,634.091,349.303
63.0,81.0,654.778,369.728
64.0,0.0,637.544,204.994
64.0,1.0,649.551,261.986
64.0,2.0,599.68,259.719
64.0,3.0,604.385,340.422
64.0,4.0,661.394,338.092
64.0,5.0,692.394,259.684
64.0,6.0,711.273,340.483
64.0,7.0,692.18,411.829
64.0,8.0,666.193,409.378
64.0,9.0,637.557,409.386
64.0,10.0,637.579,525.897
64.0,11.0,651.816,639.977
64.0,12.0,694.682,409.42
64.0,13.0,708.962,523.496
64.0,14.0,718.486,635.208
64.0,15.0,630.467,197.907
64.0,16.0,649.459,200.169
64.0,17.0,616.198,207.348
64.0,18.0,656.667,214.496
64.0,19.0,720.83,656.561
64.0,20.0,732.782,654.194
64.0,21.0,716.063,642.361
64.0,22.0,620.962,663.75
64.0,23.0,618.507,656.7
64.0,24.0,658.993,654.306
64.0,25.0,614.376,213.95
64.0,26.0,632.246,232.887
64.0,27.0,653.851,217.951
64.0,28.0,621.577,194.212
64.0,29.0,628.779,190.212
64.0,30.0,635.98,193.146
64.0,31.0,641.315,196.08
64.0,32.0,647.983,197.146
64.0,33.0,653.584,201.414
64.0,34.0,627.445,219.551
64.0,35.0,634.647,216.617
64.0,36.0,640.781,222.485
64.0,37.0,633.58,223.819
64.0,38.0,627.445,200.614
64.0,39.0,645.582,204.881
64.0,40.0,689.532,417.11
64.0,41.0,663.354,421.676
64.0,42.0,658.179,435.678
64.0,43.0,662.745,443.288
64.0,44.0,666.702,447.854
64.0,45.0,674.008,439.026
64.0,46.0,672.79,450.593
64.0,47.0,672.486,456.073
64.0,48.0,672.79,460.638
64.0,49.0,679.487,439.94
64.0,50.0,677.965,451.202
64.0,51.0,677.356,458.203
64.0,52.0,677.356,463.074
64.0,53.0,684.661,439.026
64.0,54.0,682.835,449.376
64.0,55.0,682.226,457.29
64.0,56.0,680.4,462.465
64.0,57.0,689.532,438.722
64.0,58.0,687.705,446.941
64.0,59.0,687.705,453.333
64.0,60.0,687.096,458.812
64.0,61.0,658.262,342.957
64.0,62.0,686.435,340.882
64.0,63.0,681.097,326.943
64.0,64.0,680.801,327.833
64.0,65.0,678.725,329.612
64.0,66.0,681.097,324.867
64.0,67.0,679.614,327.536
64.0,68.0,680.801,327.833
64.0,69.0,666.862,324.571
64.0,70.0,668.345,323.384
64.0,71.0,669.235,324.274
64.0,72.0,666.862,328.426
64.0,73.0,665.083,321.902
64.0,74.0,664.193,326.35
64.0,75.0,663.897,327.24
64.0,76.0,664.49,327.536
64.0,77.0,663.897,328.129
64.0,78.0,657.965,328.426
64.0,79.0,660.338,328.723
64.0,80.0,660.041,328.426
64.0,81.0,661.821,327.833
65.0,0.0,637.601,202.669
65.0,1.0,651.931,259.607
65.0,2.0,601.967,257.338
65.0,3.0,616.32,333.26
65.0,4.0,685.16,333.257
65.0,5.0,694.727,259.599
65.0,6.0,711.41,342.796
65.0,7.0,694.575,409.515
65.0,8.0,670.904,411.736
65.0,9.0,637.593,411.783
65.0,10.0,632.846,525.942
65.0,11.0,651.871,637.732
65.0,12.0,697.124,409.483
65.0,13.0,713.609,521.13
65.0,14.0,727.929,628.114
65.0,15.0,632.768,197.858
65.0,16.0,651.802,200.11
65.0,17.0,616.249,207.346
65.0,18.0,656.77,214.497
65.0,19.0,735.096,649.513
65.0,20.0,749.421,640.031
65.0,21.0,716.092,637.7
65.0,22.0,616.254,668.48
65.0,23.0,616.136,656.742
65.0,24.0,659.103,654.263
65.0,25.0,614.393,213.413
65.0,26.0,633.684,231.365
65.0,27.0,655.12,216.896
65.0,28.0,621.091,194.658
65.0,29.0,628.594,192.514
65.0,30.0,635.56,194.122
65.0,31.0,641.99,195.193
65.0,32.0,648.421,195.461
65.0,33.0,654.316,199.748
65.0,34.0,628.058,218.772
65.0,35.0,635.828,215.289
65.0,36.0,641.99,221.184
65.0,37.0,635.292,223.059
65.0,38.0,628.594,199.748
65.0,39.0,646.01,203.5
65.0,40.0,693.378,410.988
65.0,41.0,677.814,415.346
65.0,42.0,670.032,430.598
65.0,43.0,672.522,440.871
65.0,44.0,676.257,447.408
65.0,45.0,675.012,436.824
65.0,46.0,675.946,447.719
65.0,47.0,675.635,455.19
65.0,48.0,675.635,459.859
65.0,49.0,680.926,437.758
65.0,50.0,682.172,449.898
65.0,51.0,681.86,456.746
65.0,52.0,682.483,462.038
65.0,53.0,687.463,437.447
65.0,54.0,687.463,448.03
65.0,55.0,685.907,455.19
